product_code,review_content,rating,emotion_keyword,reviewer_id,review_date,helpful_count,comment_count
S000218687476,배송도 빠르고 좋습니다.,4,최고예요,dn**************,2025-12-29,0,0
S000218687476,많은 도움 받고 있습니다,4,최고예요,ta****,2025-12-28,0,0
S000218687476,"사회 초년생이어서 지식 쌓기 용으로 구매함.
누가 시켜서 한 거 아님. 오랜만에 책 구매했는데 책 값이 너무 비쌈.",3,도움돼요,rt******,2025-12-27,0,0
S000218687476,사회 초년생이어서 가볍게 읽을 책을 구매했습니다. 종합적이고 초심자용인데 책 값이 비싼 편.,3,집중돼요,rt******,2025-12-27,0,0
S000218687476,"경제 공부에 필수로 도움이 엄청됩니다.
헷갈리는게있었는데 이해완료",4,집중돼요,yo*******,2025-12-26,0,0
S000218687476,정말 열심히 공부해서 많은 정보를 알 수 있어요,4,도움돼요,kh*****,2025-12-23,0,0
S000218687476,경제 위기 시대에 도움 될 거 같아요,4,도움돼요,lj*****,2025-12-22,0,0
S000218687476,경제공부 제대로하려고 구매하였습니다.,4,최고예요,ru*******,2025-12-22,0,0
S000218687476,"돈을 어떤식으로 저축해야할지 어떤식으로 돈을 사용해야할지
전반적인 내용을 알 수있습니다 ㅎㅎ",4,추천해요,gy*******,2025-12-22,0,0
S000218687476,재테크를 공부하는데 기초적인 지식이 필요한 분들에게 도움이 될 것 같습니다.,3,쉬웠어요,hj*******,2025-12-21,0,0
S000218687476,좋아요 ㅎㅎ 좋아요,4,집중돼요,hj*******,2025-12-20,0,0
S000218687476,잘 읽히고 도움이 많이 됩니다 추천합니다,4,도움돼요,22*****************,2025-12-19,0,0
S000218687476,생각했던 것보다 어렵고 오탈자가 꽤 많아요.,3,도움돼요,da*****,2025-12-18,0,0
S000218687476,인스타랑 다 팔로우하면서 도움받고 지낸 구독자로서 책나온다할때부터 기다리고 있었습니다!! 진짜 경제 기초부터 쭉 풀어서 나와있어서 벌써 반이나 정독했습니다! 동생이 진짜 경제 1도 몰라서  책다읽고 바로 동생한테 꼭 읽어보라고할라구요!!,4,도움돼요,wl******,2025-12-18,0,0
S000218687476,최근 혼란스러운 경제상황속에서 관심이 가서 주문했는데 잘 읽히네요,4,집중돼요,ch******,2025-12-18,0,0
S000218687476,경제 공부를 시작하는 사람이라면 읽어봐야 함.,4,도움돼요,nu*****,2025-12-17,0,0
S000218687476,유튜브보고 구매했어요:) 이제라도 공부해서 다행이라는 생각이 듭니다ㅎㅎ,4,집중돼요,le*******,2025-12-17,0,0
S000218687476,자본주의 시대에 살아남기 위한 필독서! 입니다,4,도움돼요,ch*****,2025-12-17,0,0
S000218687476,자본주의구조와 돈의흐름을 일상적인예로 풀어내 경제초보에게 강추,4,집중돼요,rk****************,2025-12-16,0,0
S000218687476,너무 힐링되는 내용이에요.,4,추천해요,ps********,2025-12-16,0,0
S000218687476,읽으면서 경제에 더 관심가지게돼요,4,집중돼요,ky********,2025-12-16,0,0
S000218687476,경제공부하려고 샀어요,4,도움돼요,dh******,2025-12-15,0,0
S000218687476,전자책도 샀지만 종이책으로도 읽고싶어서 구매했습니다. 정말 열심히 공부해보려고 합니다. 백억남님 덕분에 경제공부를 시작하기 시작했어요 아직 공부 진행 중이라 잘은 모르지만 잘 알게될때까지 경제 공부는 필수라는 점 !!!! 모두 아자아자!!,4,집중돼요,ye*****************,2025-12-14,0,0
S000218687476,"재테크,주식,부동산등 관련해서 경제관념등에 대해서는 기본적으로 최소한 알고있어야 될것 같기도하고,판단하고결론등  내리는데,도움등이 많이 될것 같아서 읽어보려고 구매를 했습니다",4,추천해요,si********,2025-12-14,0,0
S000218687476,"우리의 삶에 필수지식인 경제지식을
알기쉽게 설명한 책!",4,도움돼요,ja*****,2025-12-14,0,0
S000218687476,일반인의 눈높이에 맞는 경제를 알려주셔서 도움이 많이 되고 있습니다~!,4,도움돼요,ri********,2025-12-14,0,0
S000218687476,막연하게 부동산 투자만 중요시했었는데 나이가 들어가면서 연금이나 노후자금 그리고 투자와 관련된 여러가지 지식들이 필요하다는 생각이 들었다. 퇴직이 다가오고 평균수명은 길어져서 노후에도 적정한 수입이 필요한 상황속에서 기본 경제에 관한 개념 공부는 해야겠다는 생각에 선택한 책인데 체계적으로 쉽게 설명이 되어 있어서 좋았다.,4,도움돼요,ms***,2025-12-13,0,0
S000218687476,요즘 경제에 대해 걱정과 고민이 많아서 유튜브 보다가 책 출간됐다고해서 읽기시작했어요. 경제 공부가 낯설고 어려웠는데 이해하기 쉽게 되어 있어서 출퇴근할 때 읽기 좋아요~,4,도움돼요,dl*******,2025-12-13,0,0
S000218687476,"경제는 어렵다고만 항상 생각했었는데, 다른 분들과 비슷하게 백억남 님의 유튜브 보면서 조금씩 흥미를 느끼던 차에 책 출간 소식을 듣고 주문했어요ㅎㅎ 역시 가독성 좋고 다양한 경제지식을 쌓을 수 있어서 만족스러웠답니다!!",4,도움돼요,ha******,2025-12-12,0,0
S000218687476,기대기대기대기대기대,4,집중돼요,pi********,2025-12-10,0,0
S000218687476,어렵게 느껴지던 경제 개념을 일상 언어로 풀어줘서 술술 읽혔어요.자본주의 사회를 버티는 ‘기본 체력’을 키워주는 친절한 경제 입문서예요,4,최고예요,dp******,2025-12-10,0,0
S000218687476,경제공부 입문서로 강력추천합니다,4,추천해요,dn******,2025-12-09,0,0
S000218687476,"요즘 경제 책들 어렵게만 느껴졌는데, 
이 책은 실생활 기준으로 쏙쏙 설명해줘서 
진짜 읽기 편했어요. 
큰 개념부터 바로 써먹을 수 있는 팁들까지 
가볍게 정리돼 있어서 부담도 없고,
 딱 “기본기 다지기 좋은 책” 느낌! 
경제 입문용으로 괜찮게 읽혔어요
역시 백억남님이 짱이예요",4,도움돼요,se********,2025-12-09,0,0
S000218687476,무작정 대출금만 갚고 은행 저축만하다 경제관념에 대해 제대로 알게 된거같아요 자산을 불리는 방법도 공부할 수 있게 되었고 내집마련의 시기도 다시 한번 생각할 수 있는 계기가 되었습니다,4,도움돼요,hj****************,2025-12-09,0,0
S000218687476,"평상시에 돈에대한 막연한 생각만 있었는데 실제로 실천할 수 있는 계기가 되서 너무 좋았습니다 ㅎㅎ

현대인들이라면 읽어야하는 책입니다 !!",4,추천해요,gy*******,2025-12-09,0,0
S000218687476,경제에 관하여 알기쉽게 공부하고 싶다면 이책 한번 읽어보세요,4,추천해요,wj******************,2025-12-08,0,0
S000218687476,경제 공부 잘해볼께요 세세히 잘읽어볼께요,4,도움돼요,wd***,2025-12-08,0,0
S000218687476,경제공부하려고 구매햇는데 도움돼요,4,집중돼요,ky********,2025-12-08,0,0
S000218687476,"자본주의 시대에서 살아남기 위한 최소한의 경제 공부를 읽으면서, 그동안 잘 몰라서 넘겨버렸던 금리·환율·물가 같은 개념들이 내 일상과 이렇게 깊게 연결되어 있다는 걸 처음 실감했다.  진짜 생활 속 얘기처럼 설명해줘서 “아, 그래서 요즘 뉴스가 이렇게 움직였구나” 하고 바로 이해가 됐다.

특히 ‘단기 투자 기술’보다 ‘경제를 읽는 눈’을 키우라는 메시지가 가장 오래 남았다. 읽고 나니까 남들 말에 흔들리던 내가 조금은 중심을 잡고, 앞으로 내 돈과 선택을 스스로 판단할 수 있을 것 같은 마음이 들었다. 현실을 버텨낼 기본기가 생기는 느낌
도움 많이 되었고 재미나게 읽었어요",4,도움돼요,zi*****************,2025-12-07,0,0
S000218687476,"복잡한 경제 흐름을 쉽게 풀어내 준 책이었다. 금리·환율·인플레이션 같은 어려운 개념도 일상 사례로 설명해줘서 부담 없이 읽혔다. 특히 자본주의 구조 안에서 개인이 어떻게 소비하고 투자해야 하는지 방향을 잡아주는 점이 가장 유익했다. 경제 초보자도 이해하기 쉬워 “아, 이런 원리였구나” 하고 바로 적용할 수 있어 실용성이 높다. 전체적으로 꼭 한 번 읽어볼 만한 입문서라는 느낌이었다.",3,집중돼요,b0**************,2025-12-06,0,0
S000218687476,"저는 아직도 영상보다는 책으로 정보를 얻는게 편하더라구요 
여전히 적금이나 예금만 넣고 사는사람인데 이번에 제대로 공부해보고 싶어서 검색 여러번 하다가 질렀어요. 리뷰보니까 이쪽으로 유명한 분이 저자신거같은데 내용자체가 어렵지 않다해서 차근차근 읽어볼 생각입니다.",4,집중돼요,ur****,2025-12-05,0,0
S000218687476,배송만 기다리는 중입니다 ㅋㅋ 기대돼요,4,도움돼요,ba*****************,2025-12-04,0,0
S000217427392,트렌드코리아만 보다가 머니트렌드도 있어서 뭐지 했는데 이미 꽤 오래전부터 시리즈가 있었네요. 진정 머니트렌드 읽고 도움이 되서 좋네요. 매년 구매할 예정입니다.,4,도움돼요,ro*****,2025-10-16,10,0
S000217427392,"직장인으로서 매년 연말이면 내년도 경제 전망에 촉각을 곤두세우지만, 방대한 정보 속에서 정작 '나의 생계'와 '나의 자산'에 직접적으로 영향을 미칠 핵심을 찾기란 쉽지 않습니다. 최근 출간된 **'머니트렌드 2026'**은 바로 이런 고민을 가진 직장인들에게 가장 현실적이고 명쾌한 해답을 제시하는 책이었습니다.
이 책은 단순히 거시 경제 이론을 나열하는 대신, 고용 위축, 소비 여력 약화, 저성장 가속화 등 직장인이 체감하는 현실적인 불안감을 직시합니다. 특히 ""앞으로도 계속 저성장을 한다""는 냉정한 추세와 함께 구조조정 및 퇴직 압박이 증가하는 현실을 언급하며, 기업의 성장이 둔화하는 시대에 직장인 개인이 어떻게 생존 전략을 짜야 하는지 묻습니다.

가장 인상적이었던 부분은 **'돈의 흐름을 지배하는 50가지 생존 공식'**입니다. 국제 정세(지정학적 변화)부터 국내 경기, 부동산, 주식, 그리고 AI와 같은 미래 기술 트렌드까지 광범위하게 다루지만, 이 모든 것이 결국 **'개인의 삶을 지켜주는 안전망'**을 구축하는 도구임을 강조합니다. 일례로, 국내 경기는 어렵지만 방위산업이나 AI 기술에 필수적인 반도체 산업이 성장한다는 분석은, 어떤 산업과 기술 변화에 주목해야 하는지 직장인의 커리어 방향성 설정에도 중요한 단서를 제공합니다.

또한, 부동산 가격의 하락과 상승 반복 속에서 서울 집중화 현상이나 계속 오르는 금값 등 직장인들의 자산 증식에 직결되는 궁금증을 해소하려 노력합니다. 책을 읽으면서 중요한 내용은 노란색 형광펜처럼 강조되어 있어 바쁜 직장인들이 핵심만 빠르게 파악하고 예습하듯 경제 지식을 쌓을 수 있다는 점도 좋았습니다.

결론적으로, '머니트렌드 2026'은 월급만으로는 불안한 미래를 대비하려는 모든 직장인에게 2026년을 준비하는 **실용적인 '경제 수업 교재'**와 같습니다. 변화에 휩쓸리지 않고 돈의 흐름을 내 편으로 만들기 위한 구체적인 통찰과 대비책을 얻고 싶은 직장인이라면 반드시 읽어보기를 권합니다.",4,도움돼요,mo*****,2025-10-14,10,0
S000217427392,"급변하는 세상의 다양한 매체가 넘쳐나는 시대에, 도서는 깊이있고 전문적인 시각과 내용을 담지 않으면 의미가 없다고 생각한다.
쉽게 얻을 수 있는 정보에서 겨우 한발짝 들어간 내용들이 대부분이라 실망스러웠다.",2,쉬웠어요,se******,2025-11-05,7,0
S000217427392,작년에 큰 도움을 받아 올해도 다시 구매했습니다.  내용이 현실적이고 바로 적용 가능해서 주변에도 자신 있게 추천하고 있습니다.,4,도움돼요,st********,2025-09-03,7,0
S000217427392,"전세계가 화폐의 가치하락, 코인 및 AI로의 눈길을 돌리는 시점에서 유용할 듯한 책",4,도움돼요,so****************,2025-10-04,6,0
S000217427392,잘 정리된 트렌드 분석 및 전망입니다,4,도움돼요,jo***,2025-10-12,5,0
S000217427392,이 책에 주식부분을 제일 좀 기대하는 편이였는데 김현준 대표? 가 쓴거 같던데 음..다른분이 차라리 쓰는게 낫지 않았을까 싶은..이게 무슨말인가 싶은 부분이 많았다. 그 외는 그럭저럭인편..,3,도움돼요,to******************,2025-10-07,5,1
S000217427392,잘 받았습니다. 도움이 되는 내용입니다.,4,도움돼요,de*******,2025-09-26,5,0
S000217427392,내년 트렌드를 예측할 수 있는 유용한 내용입니다.,4,추천해요,27****************,2025-10-13,4,0
S000217427392,앞으로 1년의 경제 주식 부동산 암호화페에 대해 일키쉽게 분석해놓았네요,4,도움돼요,ch*****,2025-10-01,4,0
S000217427392,"머니트렌드2025 읽고, 진짜 중요한 정보들이 이 책에 다 있었구나~ 알고나니 2026이 기다려졌는데, 출간소식 듣자마자 바로 주문해서 읽고 있어요~ 주식, 부동산은 물론 경제 흐름 전반을 쉽게 이해할 수 있어 좋은 것 같아요!!!👍",4,도움돼요,si********,2025-11-02,2,0
S000217427392,잘 사용해서 실력향상 하고싶네요,4,도움돼요,so******,2025-10-11,2,0
S000217427392,머니 트렌드 2026 돈의 흐름이 보이는 듯 합니다,4,도움돼요,la***************,2025-12-21,1,0
S000217427392,"2025년 일동안의 일들을 잘 정리해서 2026년을 생각해보게 해주는 책 입니다.
어렵지 않게 읽을 수 있어요",4,쉬웠어요,ki********,2025-12-20,1,0
S000217427392,"라이프트랜드의 김용섭 저자가 참여했기에 기대를 가지고 구매했는데...
뻔한 여러 분야의 정보 모음일 뿐이다. 
시간이 지나서 읽어도 지식에 도움이 되는 내용이 있느냐 없느냐로 트렌드 도서의 가치는 정해진다고 보는데, 이책은 소장할 가치사 전혀 없다.",2,쉬웠어요,se******,2025-12-12,1,0
S000217427392,기대보다는 안 읽히지만 도움됩니다,3,도움돼요,ha*****,2025-11-30,1,0
S000217427392,도움 됩니다 잘 읽을게요,4,도움돼요,cy****,2025-11-11,1,0
S000217427392,"재미있었어요 
금방다봐버렸네요",4,도움돼요,es********,2025-11-05,1,0
S000217427392,경제 지식 없는 분들도 집중해서 읽는다면 술술 돋해하실 수 있을 것 같앙ㅎ,4,도움돼요,sp********,2025-11-04,1,0
S000217427392,내용이 좋아서 재밌게 읽었어요,4,최고예요,kp********,2025-11-03,1,0
S000217427392,"세상 흐름을 파악하는데 정말 도움이 많이 되는 책이에요 
매년 구매예정",4,도움돼요,ye******************,2025-10-29,1,0
S000217427392,다른부분은 도움될만하고 좋고 했는데. 부동산 부분에서 최근 정책들을 너무 관대하게만 보는게 아닌지.. 정치 성향이 확실히 보임. 물론 책은 작가의 하고싶은 말을 볼려는거지만,3,도움돼요,lh*******,2025-10-28,1,0
S000217427392,2026 머니트랜드 궁금해서 구매했어요~,4,추천해요,re*******,2025-10-27,1,0
S000217427392,"도서관에서 넘겨보던 도서였었는데, 이번에 직접구매 했고 큰 흐름을 읽는 계기가 되었습니다.",4,도움돼요,6b*****,2025-10-19,1,0
S000217427392,2회독째에요 좋은책이에요,4,집중돼요,cj*******,2025-10-18,1,0
S000217427392,좋아요. 잘읽혀요. 경제공부 잘해볼게요,4,도움돼요,im*****,2025-10-11,1,0
S000217427392,해마다 거르지않고 구매하고 있어요. 돈의 흐름이 눈에 좀 보이는 것 같네요.,4,추천해요,ju*******,2025-10-10,1,0
S000217427392,경제의 다양한 분야를 짚어줘서 좋아요. 내용이 상당히 최신 내용들이라 더 좋네요,4,도움돼요,tk********,2025-10-05,1,0
S000217427392,경제왕초보 입니다 최근 경제와 돈모으기에 관심이 생겨서 쉽다는 리뷰 믿고 도전해보듯 구입했는데 정말 슐슐 읽히고 뉴스보면서 이게 뭔소리야? 하면서 껐던 장면들도 새록새록 떠오르면서 아 이런 말이었구나 깨닫게 되었어요,4,추천해요,el****,2025-10-05,1,0
S000217427392,유익한 내용의 책입니다.,4,도움돼요,km******,2025-10-05,1,0
S000217427392,곱씹어 읽고 읽어야 할 책,4,도움돼요,ze*****,2026-01-08,0,0
S000217427392,배송도 빠르고 좋아요 ㅎㅎ 정말정말 감사합니다.,4,쉬웠어요,an******,2026-01-08,0,0
S000217427392,잘 읽히고 내용이 좋아요~,4,집중돼요,ks****,2026-01-08,0,0
S000217427392,2026년 너 죽었어 딱 기다려 자신감 얻음,4,도움돼요,al*****************,2026-01-06,0,0
S000217427392,좋은책입니다 추천합니다,4,도움돼요,ss****,2026-01-06,0,0
S000217427392,유익합니다. 추천합니다,4,도움돼요,sa****,2026-01-06,0,0
S000217427392,"이제 투자는 기본입니다
기본서 추천요",4,도움돼요,pj*****,2026-01-05,0,0
S000217427392,"경제적인 시각이 부족했는데...경제 전망을 주식, 부동산,암호화폐, AI 그리고 소비의 흐름을 전체적으로 분석하고 알려주는 꼭 2026년을 맞아 꼭 읽어야하는 책이다.",4,도움돼요,hi*****,2026-01-04,0,0
S000217427392,동생 선물용으로 삿엉ㅎ,4,최고예요,hu******,2026-01-03,0,0
S000217427392,잘 읽고 있습니다 도움되네용,4,도움돼요,02*****,2026-01-03,0,0
S000217427392,작년에 이어 올해도 열심히 공부하려고 합니다.,4,도움돼요,nj*****************,2026-01-02,0,0
S000217427392,잘 읽었어요!!!!,4,추천해요,sk*****************,2025-12-31,0,0
S000217427392,아빠가 읽고 싶다고 해서 샀어요,4,도움돼요,si*******,2025-12-30,0,0
S000217427392,내년이 트렌드를 좀 파악하기 쉽네요,4,도움돼요,01******************,2025-12-29,0,0
S000217427392,복잡해지는 경제 상황 속에서 어느 정도 방향을 알 수 있는 책이었습니다.,4,도움돼요,ku*******,2025-12-29,0,0
S000217427392,꼭 도움이되길바라며 읽으려고샀습니다,4,도움돼요,bi*******,2025-12-29,0,0
S000217427392,쉽게 설명되어있네요,4,도움돼요,gy*****,2025-12-28,0,0
S000217427392,2026년 재미있게 보내보려고 선택,4,도움돼요,ja******,2025-12-28,0,0
S000217427392,알기쉽게 잘 설명되어 있네요^^ 흐름을 알수 있어서 좋았어요~!,4,도움돼요,fl********,2025-12-28,0,0
S000217427392,트렌드코리아처럼 매년 업데이트할 만함,4,도움돼요,br**********,2025-12-27,0,0
S000217427392,트렌드에 대해 쉽게 알 수 있었던 점 좋았습니다,4,집중돼요,yk***,2025-12-27,0,0
S000217427392,2026년 돈의 흐름을 미리 읽고 싶은 사람에게 딱인 책. 거시경제부터 주식·부동산·암호화폐·AI 등 각 분야 전문가 8인이 50가지 생존 공식으로 불확실한 시대에 어떻게 돈과 자산의 방향을 잡을지 실전 인사이트를 준다.,4,도움돼요,ki*****,2025-12-27,0,0
S000217427392,2026의 흐름이 이리 될지는 지켜보면 알겠지요. 오랜만에 에세이 잘 보았네요…,4,추천해요,la***************,2025-12-27,0,0
S000217427392,"전반적인 흐름의 감을 잡는데는 좋은것 같아요.

40대인 저에겐 요즘처럼 빠른 흐름을 알아가는데 도움이 됩니다.",4,추천해요,at********,2025-12-26,0,0
S000217427392,"2026년
머니 트랜드로 시작합니다.",4,도움돼요,ha********,2025-12-25,0,0
S000217427392,올해 나를 한번 돌아다보며 미래를 볼수있어요,4,최고예요,lu********,2025-12-24,0,0
S000217427392,너무 잘 읽었습니다,4,도움돼요,ja*****,2025-12-23,0,0
S000217427392,2026 되기 전에 다 읽어야 하는데,3,집중돼요,ho********,2025-12-21,0,0
S000217427392,2026년 경제 트렌드를 알 수 있는 책입니다,3,도움돼요,da******,2025-12-21,0,0
S000217427392,시장 분석이나 돈의 흐름을 비교적 쉽게 설명해서 집중도 잘 되고 전체 시장을 이해하는데 도음이 됩니다.,4,집중돼요,og*****,2025-12-21,0,0
S000217427392,경제관념이 부족한 나에게 명확한 설명으로 이해를 돕는 책이라 구매에 만족한다,4,도움돼요,bo******,2025-12-21,0,0
S000217427392,내용이 잼있고 읽기 좋네요^^=,4,집중돼요,fl********,2025-12-20,0,0
S000217427392,다가오는  새해 맞이는  트렌드머니 책과 함께 미리준비하는것으로~~,4,추천해요,ks*****,2025-12-19,0,0
S000217427392,2026년을 준비하면서 정말 많은 도움이 되는 책입니다.,4,최고예요,ym****,2025-12-19,0,0
S000217427392,좋아요 좋아요 좋아요,4,집중돼요,rk******,2025-12-18,0,0
S000217427392,"미리 내년의 트렌드를 알수 있어서 너무 좋아요.
감사합니다.",4,도움돼요,ss***************,2025-12-18,0,0
S000217427392,26년을 준비하는 중요 키워드는 실물자산 소유권,4,도움돼요,ir****,2025-12-14,0,0
S000217427392,3년 전부터 읽어보는 책으로 경제 트렌드에 도움이 됩니다.,4,도움돼요,ma******,2025-12-13,0,0
S000217427392,기대하고 주문합니다,4,최고예요,cy*****,2025-12-13,0,0
S000217427392,경제에 대해 이해하기 쉽게  설명돼 있어 좋네요,4,최고예요,pr********************,2025-12-11,0,0
S000217427392,돈의 흐름을 알 수 있는 책입니다,4,집중돼요,vh*****,2025-12-10,0,0
S000217427392,미리 읽는 경제지표. 2025 읽고 괜찮아서 구매했어요.,4,집중돼요,ke*****,2025-12-08,0,0
S000217427392,읽기 좋고 내용도 굿,4,도움돼요,cy******,2025-12-08,0,0
S000217427392,현재의 머니트랜드를 알수 있어 좋습니다.,3,도움돼요,ta*****,2025-12-05,0,0
S000217427392,내년을 준비하려고 합니다,4,도움돼요,he****,2025-12-04,0,0
S000217427392,고환율 경제위기 속에 공부를 해야할것 같아 구매합니다. 초보자이지만 새해에는 이 책이 제 경제공부에 도움이 되길 기대해봅니다,4,도움돼요,gr*******,2025-12-04,0,0
S000217427392,고환율 경제위기에 새해에는 경제 공부하려고 구입했습니다. 앞으로 경제계획 세우는데 도움이 되길 기대하며 읽어보겠습니다,4,도움돼요,gr*******,2025-12-04,0,0
S000217427392,이시대에 필요하고 알아둬야 할 내용들이 많습니다.,4,도움돼요,ap*****,2025-12-04,0,0
S000217427392,유익한 내용인 것 같습니다,4,집중돼요,ch*****,2025-12-03,0,0
S000217427392,읽기 좋아요. 도움 많이 돼요.,4,도움돼요,cd*****,2025-12-02,0,0
S000217427392,말할 필요 없는 매년 읽어야하는 필독서,4,도움돼요,kh*****,2025-12-02,0,0
S000217427392,2번 읽으세요. 아니면 3번이라도~,4,추천해요,ro*******,2025-12-01,0,0
S000217427392,잘 읽을께요~~~~^^,4,추천해요,zi******************,2025-12-01,0,0
S000217427392,트렌드 알수 있어요,4,집중돼요,hj*******,2025-11-29,0,0
S000217427392,25년 트렌드와 26년트렌드를 파악하고 준비하는데 많은도움됩니다,4,도움돼요,sa*****,2025-11-27,0,0
S000217427392,주식 투자에 도움이 되내요,4,도움돼요,ic**************,2025-11-26,0,0
S000217427392,도움받고자 샀습니다,4,도움돼요,go******,2025-11-26,0,0
S000217427392,잘받았습니다.....,4,도움돼요,ai*******,2025-11-23,0,0
S000217427392,경제에 대해 많은 도움이 되는 책입니다.,4,최고예요,ch*****,2025-11-22,0,0
S000217427392,경제흐름을 읽는데 도움이되요,4,도움돼요,Bo***************,2025-11-22,0,0
S000217427392,도움이 될 것 같아 구매합니다,4,도움돼요,hu********,2025-11-21,0,0
S000217427392,내년 사회전반 경제관련 흐름을 알기위해 구입했는데 개인적으로 많은 도움이 됩니다.,4,추천해요,kr*****,2025-11-21,0,0
S000217427392,"좋아하는 작가들이 대거 나오고 홍보도 많이 해서 기대했는데,  부동산, 코스피등 현 경제상황을 너무 낙관적으로 해석하고 계신건 아닌지... 작가가 이렇게 진보적인 성향이었나? 원화가치등 우리나라 상황이 썩 좋지 않다고 생각하는데 2026 경제 상황을 너무 낙관적 해석만 가득해서 의아한 부분이 많음. 
내가 너무 기대했나...좋아했던  부읽남에 실망했음.",1,도움돼요,da****,2025-11-19,0,0
S000217427392,트렌드를 알아보기에 좋은 거 같아요,3,도움돼요,sk*******,2025-11-18,0,0
S000217427392,"남편만 경제공부를 열심히 하고 있는데 옆에서 저도 같이 듣고 보다보니 궁금해지는게 많아져서 구매하게 됐어요
저도 이해하기쉽게 쓰여진 책이라 읽는 재미도있고 추천합니다",4,추천해요,jj********,2025-11-18,0,0
S000217427392,다양한 종류의 금융 자산들에대해 전반적인 설명이 되어 있어 좋은 정보 확인할수 있었습니다,4,집중돼요,ch******,2025-11-17,0,0
S000217427392,자본주의 시대에 머니트렌드 시리즈는 필독서 입니다!,4,최고예요,ys*******,2025-11-17,0,0
S000217427392,머니 트렌드 2026 재미 있어요,4,도움돼요,kc*****,2025-11-16,0,0
S000217427392,돈의 흐름만큼 중요한게 또 어디있겠소.. 필독할만해요,4,추천해요,ss****,2025-11-15,0,0
S000217427392,재태크에 관심이 생겨서 읽어봐요,4,도움돼요,wh***************,2025-11-15,0,0
S000217427392,"제가 모르던 부분도 집중해서 읽게됩니다
도움이 많이 되고 좋습니다 
감사합니다 ~",4,추천해요,hj*****************,2025-11-13,0,0
S000217427392,잘 읽어 볼게요 도움이 많이 될거같네요,4,도움돼요,cy****,2025-11-11,0,0
S000217427392,일부 파트는 이해하기 다소 어려울 수 있습니다,4,쉬웠어요,lu*****,2025-11-10,0,0
S000217427392,금년 한 해를 보내면서 어려운 생활여선에서 내년도 전망을 가늠할 수 있어서 내가 어떻게 마음가짐을 가지고 어떻게 준비해야 하는 지를 알 수 있게되어 좋습니다. 무엇 보다도 알고 준비한다는 것에 자부심을 느낌니다,1,도움돼요,le*****,2025-11-10,0,0
S000217427392,재미있고 유익합니다.,4,집중돼요,su******,2025-11-09,0,0
S000217427392,잙읽히고 방향성을 잘 잡아주네요,4,추천해요,dj********************,2025-11-08,0,0
S000217427392,유용하게 잘 읽었습니다,4,집중돼요,an********,2025-11-07,0,0
S000217427392,"시대의 흐름과 정책변화와 지구 환경 변화 등에 따른 소비의 구조나 패턴의 변화 등 정치, 문화, 환경 다방면의 변화를 통해 전반적인 자산의 흐름 등을 알수 있게 해주는 책 같네요.",4,최고예요,tr******,2025-11-06,0,0
S000217427392,내년이후 경제흐름 파악에 도움,4,도움돼요,he****,2025-11-06,0,0
S000217427392,재밌게 잘 읽을게여,4,최고예요,20*****,2025-11-04,0,0
S000217427392,추천할만한 도서로 좋습니다.,4,추천해요,ar******,2025-11-04,0,0
S000217427392,잘받았습니다.....,4,도움돼요,ai*******,2025-11-03,0,0
S000217427392,머니 트렌드에 민감하게 반응해야죵,4,추천해요,ta****,2025-11-01,0,0
S000217427392,전반적인 경제적 상황을 쉽게 이야기해놓은 책입니다,4,도움돼요,rk****************,2025-11-01,0,0
S000217427392,너무 잘 읽고 있습니다,4,도움돼요,on********,2025-10-31,0,0
S000217427392,2026년을 준비하기위해 좋은 책인것 같습니다,4,추천해요,co*******,2025-10-31,0,0
S000217427392,2026년 경제 예측에 도움이 됩니다,4,도움돼요,sh*******,2025-10-30,0,0
S000217427392,내년에 돈 많이 벌기 위해 필요한 책입니다,4,도움돼요,da********,2025-10-30,0,0
S000217427392,매년 읽는 도서에요. 내년 트랜드를 미리알수있어요,4,집중돼요,qu******,2025-10-29,0,0
S000217427392,좋아하는 시리즈 올해도 구매@,4,도움돼요,io*****,2025-10-28,0,0
S000217427392,관심분야라 구매했었어요!,4,도움돼요,ry*****,2025-10-27,0,0
S000217427392,재미있게 읽을께요!!!,4,집중돼요,ba******,2025-10-27,0,0
S000217427392,동생에게 선물 해 주기 위해서 샀어요. 많은 도움이 되었으면 좋겠습니다.,4,집중돼요,be*******,2025-10-26,0,0
S000217427392,책 내용이 도움됐어요,4,도움돼요,wl********,2025-10-26,0,0
S000217427392,대한민국에서 가장 신뢰받는 경제 예측서,4,추천해요,kw****,2025-10-26,0,0
S000217427392,잘읽겠습니다!!!!!!!,4,도움돼요,eu******,2025-10-23,0,0
S000217427392,"코인 파트가 좋았어요. 여태 이해하기 어려웠던 코인의 기본 지식을 자연스럽게 습득했어요. 

서울만 타겟으로 설명된 부동산 파트는 아쉬워요.",3,도움돼요,jh****,2025-10-21,0,0
S000217427392,2025-2026흐름을 읽을 수 있게 도와주는 좋은 책입니다!,4,도움돼요,al*******,2025-10-20,0,0
S000217427392,경영도서는 오랜만에 읽는데 정말 재밌게 읽었어요!,4,도움돼요,ki*****,2025-10-18,0,0
S000217427392,전반적인 가벼운 흐름을 알 수 있습니다. 겉핥기로 알 수 있어서 좋습니다.,4,도움돼요,ed******,2025-10-17,0,0
S000217427392,"경제 초보자에게 좋은것 같습니다
쉽게 설명된것 같습니다",4,도움돼요,km*****,2025-10-17,0,0
